sample_name	sample_set	replicate	probe_set	library_prep
KGBI-KZB-160	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-159	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-158	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-157	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-154	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-151	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-149	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-141	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-140	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-139	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-138	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-137	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-136	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-135	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-132	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-131	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-129	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-126	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-125	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-123	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-122	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-118	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-115	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-114	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-112	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-109	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-107	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-106	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-102	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-101	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-100	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-098	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-095	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-094	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-093	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-092	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-075	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-072	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-070	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-069	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-064	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-063	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-062	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-060	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-059	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-055	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-054	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-050	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-048	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-043	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-038	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-037	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-033	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-032	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-029	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-028	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-026	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-024	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-021	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-020	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-013	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-011	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-010	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-007	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-006	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-005	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-004	2023-MSMT	1	DR23K	placeholder
KGBI-KZB-003	2023-MSMT	1	DR23K	placeholder
